,Unnamed: 0,Currency,Name,Units per USD,USD per unit,Date
132848,3,INR,Indian Rupee,51.26818077602029,0.0195052756868589,2012-03-26
133011,3,INR,Indian Rupee,50.67339810024811,0.01973422027119,2012-03-27
133174,3,INR,Indian Rupee,50.78461680500628,0.0196910021757104,2012-03-28
133337,3,INR,Indian Rupee,51.39492367873233,0.0194571745305229,2012-03-29
133500,3,INR,Indian Rupee,50.87625118843454,0.0196555362598595,2012-03-30
133663,3,INR,Indian Rupee,50.86999893188477,0.0196579520541961,2012-03-31
133826,3,INR,Indian Rupee,50.87625122070293,0.019655536247393,2012-04-01
133989,3,INR,Indian Rupee,50.87352614395447,0.0196565891102249,2012-04-02
134152,3,INR,Indian Rupee,50.71629418991277,0.0197175289711702,2012-04-03
134315,3,INR,Indian Rupee,51.11338474992847,0.0195643470862375,2012-04-04
134478,3,INR,Indian Rupee,51.10714558854771,0.0195667355021307,2012-04-05
134641,3,INR,Indian Rupee,51.11274370296593,0.0195645924588073,2012-04-06
134804,3,INR,Indian Rupee,51.11499786376953,0.0195637296643379,2012-04-07
134967,3,INR,Indian Rupee,51.11499786376559,0.0195637296643394,2012-04-08
135130,3,INR,Indian Rupee,51.1429099337869,0.019553052442551,2012-04-09
135293,3,INR,Indian Rupee,51.47499703643484,0.0194269073836407,2012-04-10
135456,3,INR,Indian Rupee,51.43776261872612,0.0194409700012096,2012-04-11
135619,3,INR,Indian Rupee,51.57721807436769,0.0193884051396127,2012-04-12
135782,3,INR,Indian Rupee,51.30298220724509,0.0194920442628533,2012-04-13
135945,3,INR,Indian Rupee,51.29753898925782,0.0194941125773969,2012-04-14
136108,3,INR,Indian Rupee,51.30249786376871,0.0194922282859491,2012-04-15
136271,3,INR,Indian Rupee,51.61669292877286,0.0193735774854837,2012-04-16
136434,3,INR,Indian Rupee,51.47370675300844,0.019427394354916,2012-04-17
136597,3,INR,Indian Rupee,51.78393648253586,0.0193110077743365,2012-04-18
136760,3,INR,Indian Rupee,52.08627223239935,0.0191989166653774,2012-04-19
136923,3,INR,Indian Rupee,52.07500076293945,0.0192030722102586,2012-04-20
137086,3,INR,Indian Rupee,52.08499108886718,0.0191993889044505,2012-04-21
137249,3,INR,Indian Rupee,52.08499108896298,0.0191993889044151,2012-04-22
137412,3,INR,Indian Rupee,52.52550069541017,0.0190383715863822,2012-04-23
137575,3,INR,Indian Rupee,52.64700278139962,0.0189944336271561,2012-04-24
137738,3,INR,Indian Rupee,52.45804399418485,0.0190628533559286,2012-04-25
137901,3,INR,Indian Rupee,52.55140348529245,0.0190289874994465,2012-04-26
138064,3,INR,Indian Rupee,52.45500183054668,0.0190639589191217,2012-04-27
138227,3,INR,Indian Rupee,52.45500183105452,0.0190639589189372,2012-04-28
138390,3,INR,Indian Rupee,52.54249957298835,0.0190322121735162,2012-04-29
138553,3,INR,Indian Rupee,52.73570609101557,0.0189624843227493,2012-04-30
138716,3,INR,Indian Rupee,52.73625183105467,0.0189622880898625,2012-05-01
138879,3,INR,Indian Rupee,52.95835508277217,0.0188827617179014,2012-05-02
139042,3,INR,Indian Rupee,53.3995167024319,0.0187267612471567,2012-05-03
139205,3,INR,Indian Rupee,53.42660609033989,0.0187172660436091,2012-05-04
139368,3,INR,Indian Rupee,53.47499815429687,0.0187003279011735,2012-05-05
139531,3,INR,Indian Rupee,53.47000122070313,0.0187020755034658,2012-05-06
139694,3,INR,Indian Rupee,52.91370297519767,0.0188986962501704,2012-05-07
139857,3,INR,Indian Rupee,53.14543030232429,0.0188162932224158,2012-05-08
140020,3,INR,Indian Rupee,53.75499699863209,0.0186029216972228,2012-05-09
140183,3,INR,Indian Rupee,53.25251862549832,0.018778454537194,2012-05-10
140346,3,INR,Indian Rupee,53.60287342751557,0.0186557163087954,2012-05-11
140509,3,INR,Indian Rupee,53.62829437255859,0.0186468731049499,2012-05-12
140672,3,INR,Indian Rupee,53.63100127917772,0.0186459319451164,2012-05-13
140835,3,INR,Indian Rupee,53.93008952534093,0.0185425243829813,2012-05-14
140998,3,INR,Indian Rupee,53.79020080729985,0.0185907467343808,2012-05-15
141161,3,INR,Indian Rupee,54.46996146403217,0.0183587425641988,2012-05-16
141324,3,INR,Indian Rupee,54.3785727771269,0.0183895962863634,2012-05-17
141487,3,INR,Indian Rupee,54.48500061035158,0.018353675117882,2012-05-18
141650,3,INR,Indian Rupee,54.41999816894533,0.0183755978251878,2012-05-19
141813,3,INR,Indian Rupee,54.42499923695813,0.0183739093067535,2012-05-20
141976,3,INR,Indian Rupee,55.02319710863412,0.0181741529490855,2012-05-21
142139,3,INR,Indian Rupee,55.35338514125819,0.0180657424554625,2012-05-22
142302,3,INR,Indian Rupee,55.96307797256313,0.0178689242305483,2012-05-23
142465,3,INR,Indian Rupee,55.57128247700979,0.0179949059195045,2012-05-24
142628,3,INR,Indian Rupee,55.36504346703033,0.0180619383166473,2012-05-25
142791,3,INR,Indian Rupee,55.37000274658205,0.0180603205778552,2012-05-26
142954,3,INR,Indian Rupee,55.36501767578125,0.0180619467306236,2012-05-27
143117,3,INR,Indian Rupee,55.18627399435837,0.0181204478508954,2012-05-28
143280,3,INR,Indian Rupee,55.67749875887088,0.017960576934873,2012-05-29
143443,3,INR,Indian Rupee,56.13812820870238,0.0178132052476409,2012-05-30
143606,3,INR,Indian Rupee,56.08499908447266,0.0178300796349099,2012-05-31
143769,3,INR,Indian Rupee,55.42501329150391,0.0180423953123939,2012-06-01
143932,3,INR,Indian Rupee,55.5800018310547,0.0179920828905273,2012-06-02
144095,3,INR,Indian Rupee,55.54000091962235,0.0180050411134706,2012-06-03
144258,3,INR,Indian Rupee,55.65499878031455,0.0179678379645155,2012-06-04
144421,3,INR,Indian Rupee,55.6450004577604,0.0179710664349637,2012-06-05
144584,3,INR,Indian Rupee,55.26511752468293,0.0180945964613822,2012-06-06
144747,3,INR,Indian Rupee,54.88048366092103,0.018221413757548,2012-06-07
144910,3,INR,Indian Rupee,55.39024115893515,0.0180537217220381,2012-06-08
145073,3,INR,Indian Rupee,55.4150012225586,0.0180456551103154,2012-06-09
145236,3,INR,Indian Rupee,55.41999817197662,0.0180440280221022,2012-06-10
145399,3,INR,Indian Rupee,55.6866413987289,0.0179576281650705,2012-06-11
145562,3,INR,Indian Rupee,55.81407192557819,0.0179166286475817,2012-06-12
145725,3,INR,Indian Rupee,55.56888257453377,0.0179956830814208,2012-06-13
145888,3,INR,Indian Rupee,55.70309158687191,0.0179523249340738,2012-06-14
146051,3,INR,Indian Rupee,55.34500122060153,0.0180684791389572,2012-06-15
146214,3,INR,Indian Rupee,55.49621457350874,0.0180192470366682,2012-06-16
146377,3,INR,Indian Rupee,55.49624735229492,0.0180192363936234,2012-06-17
146540,3,INR,Indian Rupee,55.85499954351425,0.017903500280596,2012-06-18
146703,3,INR,Indian Rupee,55.95098257345467,0.0178727871076644,2012-06-19
146866,3,INR,Indian Rupee,56.24390333837299,0.0177797048327856,2012-06-20
147029,3,INR,Indian Rupee,56.25499725353071,0.0177761985391837,2012-06-21
147192,3,INR,Indian Rupee,57.14850747044149,0.0174982697582648,2012-06-22
147355,3,INR,Indian Rupee,57.15000152587891,0.0174978123062197,2012-06-23
147518,3,INR,Indian Rupee,57.11800227050783,0.0175076151169302,2012-06-24
147681,3,INR,Indian Rupee,57.12517474522477,0.0175054169104943,2012-06-25
147844,3,INR,Indian Rupee,56.95561621668243,0.0175575310465537,2012-06-26
148007,3,INR,Indian Rupee,56.9350647741489,0.0175638686627795,2012-06-27
148170,3,INR,Indian Rupee,56.81499277256706,0.0176009878942173,2012-06-28
148333,3,INR,Indian Rupee,55.56839904785156,0.017995839670293,2012-06-29
148496,3,INR,Indian Rupee,55.625,0.0179775280898876,2012-06-30
148659,3,INR,Indian Rupee,55.52843786150392,0.018008790423641,2012-07-01
148822,3,INR,Indian Rupee,55.45488983154297,0.0180326749009461,2012-07-02
148985,3,INR,Indian Rupee,54.31500196304579,0.0184111196512589,2012-07-03
149148,3,INR,Indian Rupee,54.49300232031919,0.0183509800785397,2012-07-04
149311,3,INR,Indian Rupee,54.95668151855469,0.0181961496285465,2012-07-05
149474,3,INR,Indian Rupee,55.45899501637159,0.0180313400865774,2012-07-06
149637,3,INR,Indian Rupee,55.40499877929688,0.0180489129506788,2012-07-07
149800,3,INR,Indian Rupee,55.40001044214001,0.0180505381139666,2012-07-08
149963,3,INR,Indian Rupee,55.87320288000801,0.017897667369232,2012-07-09
150126,3,INR,Indian Rupee,55.39572132716382,0.0180519357098729,2012-07-10
150289,3,INR,Indian Rupee,55.4790293027672,0.0180248287067654,2012-07-11
150452,3,INR,Indian Rupee,55.92209600604453,0.0178820192986312,2012-07-12
150615,3,INR,Indian Rupee,55.11050025351563,0.0181453624155082,2012-07-13
150778,3,INR,Indian Rupee,55.13800048828125,0.0181363123643291,2012-07-14
150941,3,INR,Indian Rupee,55.14500045776367,0.0181340101858538,2012-07-15
151104,3,INR,Indian Rupee,55.31715092977439,0.0180775759993407,2012-07-16
151267,3,INR,Indian Rupee,55.05102479666672,0.0181649661145009,2012-07-17
151430,3,INR,Indian Rupee,55.3190830876485,0.0180769445946091,2012-07-18
151593,3,INR,Indian Rupee,55.16483320120302,0.0181274906851017,2012-07-19
151756,3,INR,Indian Rupee,55.27420135600283,0.0180916227727892,2012-07-20
151919,3,INR,Indian Rupee,55.32500044297352,0.0180750111521599,2012-07-21
152082,3,INR,Indian Rupee,55.32500076293942,0.0180750110476251,2012-07-22
152245,3,INR,Indian Rupee,55.9721722376154,0.0178660209175866,2012-07-23
152408,3,INR,Indian Rupee,56.22161148816575,0.0177867544798229,2012-07-24
152571,3,INR,Indian Rupee,56.11314889814875,0.0178211349681178,2012-07-25
152734,3,INR,Indian Rupee,55.58568677804057,0.0179902427758625,2012-07-26
152897,3,INR,Indian Rupee,55.39914785113231,0.0180508191694064,2012-07-27
153060,3,INR,Indian Rupee,55.24614598104334,0.0181008101514109,2012-07-28
153223,3,INR,Indian Rupee,55.25072998046559,0.0180993083775283,2012-07-29
153386,3,INR,Indian Rupee,55.45602554242386,0.0180323056010387,2012-07-30
153549,3,INR,Indian Rupee,55.63822488266175,0.0179732549359536,2012-07-31
153712,3,INR,Indian Rupee,55.4774938250592,0.0180253275887581,2012-08-01
153875,3,INR,Indian Rupee,55.83532173406289,0.0179098099364929,2012-08-02
154038,3,INR,Indian Rupee,55.75377921638671,0.0179360038737264,2012-08-03
154201,3,INR,Indian Rupee,55.75499725341795,0.0179356120394875,2012-08-04
154364,3,INR,Indian Rupee,55.75507781982421,0.0179355861224256,2012-08-05
154527,3,INR,Indian Rupee,55.5225152538295,0.0180107114281179,2012-08-06
154690,3,INR,Indian Rupee,54.99258963418157,0.0181842682196299,2012-08-07
154853,3,INR,Indian Rupee,55.39403274580447,0.0180524859886779,2012-08-08
155016,3,INR,Indian Rupee,55.2917676959649,0.0180858750166704,2012-08-09
155179,3,INR,Indian Rupee,55.20435284030049,0.0181145135944783,2012-08-10
155342,3,INR,Indian Rupee,55.28399963378906,0.0180884162981002,2012-08-11
155505,3,INR,Indian Rupee,55.2849998474121,0.0180880890433213,2012-08-12
155668,3,INR,Indian Rupee,55.34496078125414,0.0180684923411981,2012-08-13
155831,3,INR,Indian Rupee,55.65499890763961,0.0179678379234094,2012-08-14
155994,3,INR,Indian Rupee,55.67980677075195,0.0179598324418986,2012-08-15
156157,3,INR,Indian Rupee,55.77500152582543,0.0179291792495419,2012-08-16
156320,3,INR,Indian Rupee,55.62000038498061,0.0179791440682915,2012-08-17
156483,3,INR,Indian Rupee,55.7400016784668,0.0179404372064508,2012-08-18
156646,3,INR,Indian Rupee,55.7400016784668,0.0179404372064508,2012-08-19
156809,3,INR,Indian Rupee,55.5534011840757,0.0180006980434286,2012-08-20
156972,3,INR,Indian Rupee,55.57500075396914,0.0179937019601134,2012-08-21
157135,3,INR,Indian Rupee,55.49293206051798,0.0180203129095692,2012-08-22
157298,3,INR,Indian Rupee,55.26493279068323,0.0180946569461599,2012-08-23
157461,3,INR,Indian Rupee,55.41775718095704,0.0180447576890323,2012-08-24
157624,3,INR,Indian Rupee,55.49480302392578,0.0180197053689669,2012-08-25
157787,3,INR,Indian Rupee,55.49000174248047,0.0180212645269111,2012-08-26
157950,3,INR,Indian Rupee,55.69539947257923,0.0179548043369782,2012-08-27
158113,3,INR,Indian Rupee,55.67113334197755,0.0179626305406283,2012-08-28
158276,3,INR,Indian Rupee,55.63630747075825,0.0179738743540014,2012-08-29
158439,3,INR,Indian Rupee,55.63496208179297,0.0179743090060855,2012-08-30
158602,3,INR,Indian Rupee,55.52508212674212,0.0180098788096772,2012-08-31
158765,3,INR,Indian Rupee,55.523402553531,0.0180104236053596,2012-09-01
158928,3,INR,Indian Rupee,55.52500152459765,0.0180099049534829,2012-09-02
159091,3,INR,Indian Rupee,55.5349935739746,0.0180066645486861,2012-09-03
159254,3,INR,Indian Rupee,55.66124725338798,0.0179658209139237,2012-09-04
159417,3,INR,Indian Rupee,55.9060021913668,0.0178871670447296,2012-09-05
159580,3,INR,Indian Rupee,55.65191158219747,0.0179688347007273,2012-09-06
159743,3,INR,Indian Rupee,55.3948474987793,0.0180522204709027,2012-09-07
159906,3,INR,Indian Rupee,55.35800170898438,0.0180642358670563,2012-09-08
160069,3,INR,Indian Rupee,55.35800170898438,0.0180642358670563,2012-09-09
160232,3,INR,Indian Rupee,55.44499969482422,0.0180358915232052,2012-09-10
160395,3,INR,Indian Rupee,55.25367926931073,0.018098342286419,2012-09-11
160558,3,INR,Indian Rupee,55.21721840283395,0.0181102929290019,2012-09-12
160721,3,INR,Indian Rupee,55.34509095425219,0.0180684498436653,2012-09-13
160884,3,INR,Indian Rupee,54.3048402709961,0.0184145647977183,2012-09-14
161047,3,INR,Indian Rupee,54.29999955712891,0.0184162064117128,2012-09-15
161210,3,INR,Indian Rupee,54.30500030517598,0.0184145105308964,2012-09-16
161373,3,INR,Indian Rupee,53.90867971982702,0.0185498885373779,2012-09-17
161536,3,INR,Indian Rupee,53.99767768701388,0.0185193149564003,2012-09-18
161699,3,INR,Indian Rupee,54.0548855667729,0.0184997154191496,2012-09-19
161862,3,INR,Indian Rupee,54.22483928699322,0.018441732850647,2012-09-20
162025,3,INR,Indian Rupee,53.44884555753735,0.0187094779984257,2012-09-21
162188,3,INR,Indian Rupee,53.36499779980486,0.0187388745662734,2012-09-22
162351,3,INR,Indian Rupee,53.46499964257539,0.0187038250572375,2012-09-23
162514,3,INR,Indian Rupee,53.46698431430291,0.0187031307792029,2012-09-24
162677,3,INR,Indian Rupee,53.36978910475193,0.0187371922725278,2012-09-25
162840,3,INR,Indian Rupee,53.51935711165353,0.0186848283306874,2012-09-26
163003,3,INR,Indian Rupee,53.00159241172558,0.0188673576490273,2012-09-27
163166,3,INR,Indian Rupee,52.85999428471072,0.0189178983753549,2012-09-28
163329,3,INR,Indian Rupee,52.84799957275392,0.0189221920996902,2012-09-29
163492,3,INR,Indian Rupee,52.84800109863282,0.0189221915533503,2012-09-30
163655,3,INR,Indian Rupee,52.40426153274878,0.0190824175506237,2012-10-01
163818,3,INR,Indian Rupee,52.40023755666716,0.019083882948404,2012-10-02
163981,3,INR,Indian Rupee,52.27408489542338,0.0191299379415353,2012-10-03
164144,3,INR,Indian Rupee,51.74499970127521,0.0193255388109579,2012-10-04
164307,3,INR,Indian Rupee,51.78937073512872,0.0193089814725572,2012-10-05
164470,3,INR,Indian Rupee,51.84999847412109,0.0192864036533985,2012-10-06
164633,3,INR,Indian Rupee,51.91550064086914,0.0192620698568931,2012-10-07
164796,3,INR,Indian Rupee,52.59662815135949,0.0190126256215941,2012-10-08
164959,3,INR,Indian Rupee,52.73080943139481,0.0189642452066101,2012-10-09
165122,3,INR,Indian Rupee,53.05593455003907,0.0188480329011425,2012-10-10
165285,3,INR,Indian Rupee,52.67709054621177,0.0189835845076283,2012-10-11
165448,3,INR,Indian Rupee,52.81942742570757,0.018932427872425,2012-10-12
165611,3,INR,Indian Rupee,52.80300140380859,0.0189383173951144,2012-10-13
165774,3,INR,Indian Rupee,52.81250198351562,0.018934910531452,2012-10-14
165937,3,INR,Indian Rupee,53.0475512388429,0.018851011529214,2012-10-15
166100,3,INR,Indian Rupee,52.88504612662776,0.0189089368969368,2012-10-16
166263,3,INR,Indian Rupee,52.86670978977691,0.0189154952895021,2012-10-17
166426,3,INR,Indian Rupee,53.43519933068576,0.0187142560058859,2012-10-18
166589,3,INR,Indian Rupee,53.83998756651261,0.0185735555522672,2012-10-19
166752,3,INR,Indian Rupee,53.8380012512207,0.018574240810571,2012-10-20
166915,3,INR,Indian Rupee,53.84000015258789,0.0185735512103622,2012-10-21
167078,3,INR,Indian Rupee,53.47697563095586,0.018699636398681,2012-10-22
167241,3,INR,Indian Rupee,53.73480368938296,0.0186099125955787,2012-10-23
167404,3,INR,Indian Rupee,53.74245817601099,0.0186072620036269,2012-10-24
167567,3,INR,Indian Rupee,53.57498623575648,0.0186654271006156,2012-10-25
167730,3,INR,Indian Rupee,53.76997770110233,0.0185977387894564,2012-10-26
167893,3,INR,Indian Rupee,53.54800033569337,0.0186748336769063,2012-10-27
168056,3,INR,Indian Rupee,53.54800033569337,0.0186748336769063,2012-10-28
168219,3,INR,Indian Rupee,54.11251691681772,0.0184800127027395,2012-10-29
168382,3,INR,Indian Rupee,53.99469882953901,0.0185203366566965,2012-10-30
168545,3,INR,Indian Rupee,53.80507066203454,0.0185856088969995,2012-10-31
168708,3,INR,Indian Rupee,53.72607751564353,0.0186129352121198,2012-11-01
168871,3,INR,Indian Rupee,53.82501367164051,0.0185787226381492,2012-11-02
169034,3,INR,Indian Rupee,53.82499234339484,0.0185787299999999,2012-11-03
169197,3,INR,Indian Rupee,53.80799865722656,0.018584597549712,2012-11-04
169360,3,INR,Indian Rupee,54.59022553199913,0.0183182976486116,2012-11-05
169523,3,INR,Indian Rupee,54.43483100952678,0.0183705906944946,2012-11-06
169686,3,INR,Indian Rupee,54.37419784139438,0.0183910759091458,2012-11-07
169849,3,INR,Indian Rupee,54.43498928598238,0.0183705372797328,2012-11-08
170012,3,INR,Indian Rupee,54.68089986692961,0.0182879214210735,2012-11-09
170175,3,INR,Indian Rupee,54.67499923706874,0.0182898950883206,2012-11-10
170338,3,INR,Indian Rupee,54.67499923726531,0.0182898950882549,2012-11-11
170501,3,INR,Indian Rupee,54.92498620009722,0.0182066499999999,2012-11-12
170664,3,INR,Indian Rupee,54.9703733461052,0.0181916173954975,2012-11-13
170827,3,INR,Indian Rupee,54.90296464316783,0.0182139526799567,2012-11-14
170990,3,INR,Indian Rupee,54.74996865153901,0.0182648506406385,2012-11-15
171153,3,INR,Indian Rupee,55.17495870484943,0.0181241639952891,2012-11-16
171316,3,INR,Indian Rupee,55.20999999999999,0.0181126607498641,2012-11-17
171479,3,INR,Indian Rupee,55.20500183023533,0.0181143006402783,2012-11-18
171642,3,INR,Indian Rupee,54.84498946251676,0.0182332061652311,2012-11-19
171805,3,INR,Indian Rupee,55.14499883197466,0.018134010720482,2012-11-20
171968,3,INR,Indian Rupee,55.14499718986683,0.0181340112604766,2012-11-21
172131,3,INR,Indian Rupee,55.22505941009639,0.0181077215793302,2012-11-22
172294,3,INR,Indian Rupee,55.52471955571107,0.0180099964124383,2012-11-23
172457,3,INR,Indian Rupee,55.49999389500067,0.01801802,2012-11-24
172620,3,INR,Indian Rupee,55.40499877929688,0.0180489129506788,2012-11-25
172783,3,INR,Indian Rupee,55.59534039814373,0.0179871189354816,2012-11-26
172946,3,INR,Indian Rupee,55.46496463841915,0.018029399396882,2012-11-27
173109,3,INR,Indian Rupee,55.60998943906283,0.0179823806853226,2012-11-28
173272,3,INR,Indian Rupee,54.7948375609127,0.0182498944154793,2012-11-29
173435,3,INR,Indian Rupee,54.26508815587431,0.0184280544634432,2012-11-30
173598,3,INR,Indian Rupee,54.26512739257813,0.0184280411389354,2012-12-01
173761,3,INR,Indian Rupee,54.26499938964844,0.0184280846078984,2012-12-02
173924,3,INR,Indian Rupee,54.76497566819727,0.0182598456002001,2012-12-03
174087,3,INR,Indian Rupee,54.6849991597005,0.0182865505232911,2012-12-04
174250,3,INR,Indian Rupee,54.53191768204652,0.0183378843529874,2012-12-05
174413,3,INR,Indian Rupee,54.14328052640308,0.0184695125651344,2012-12-06
174576,3,INR,Indian Rupee,54.47500534401314,0.0183570427150017,2012-12-07
174739,3,INR,Indian Rupee,54.47000122070314,0.0183587291644839,2012-12-08
174902,3,INR,Indian Rupee,54.47000122070396,0.0183587291644836,2012-12-09
175065,3,INR,Indian Rupee,54.46475560526621,0.0183604973323943,2012-12-10
175228,3,INR,Indian Rupee,54.3431588899758,0.018401580261917,2012-12-11
175391,3,INR,Indian Rupee,54.27564174784424,0.0184244712323409,2012-12-12
175554,3,INR,Indian Rupee,54.46496903720455,0.0183604253830918,2012-12-13
175717,3,INR,Indian Rupee,54.4935217736605,0.0183508051498949,2012-12-14
175880,3,INR,Indian Rupee,54.44549942016603,0.0183669910396599,2012-12-15
176043,3,INR,Indian Rupee,54.43799972616846,0.0183695213826767,2012-12-16
176206,3,INR,Indian Rupee,54.85597154859673,0.0182295559037561,2012-12-17
176369,3,INR,Indian Rupee,54.83414906147725,0.0182368107669337,2012-12-18
176532,3,INR,Indian Rupee,54.56618894409703,0.0183263669197146,2012-12-19
176695,3,INR,Indian Rupee,54.85446898585165,0.0182300552441392,2012-12-20
176858,3,INR,Indian Rupee,55.11989928420297,0.0181422682730952,2012-12-21
177021,3,INR,Indian Rupee,55.06006702353517,0.0181619829771103,2012-12-22
177184,3,INR,Indian Rupee,55.06874847412109,0.0181591197858788,2012-12-23
177347,3,INR,Indian Rupee,54.96703825779544,0.0181927211597248,2012-12-24
177510,3,INR,Indian Rupee,54.95498927852421,0.0181967099462393,2012-12-25
177673,3,INR,Indian Rupee,54.84497561650997,0.0182332107683346,2012-12-26
177836,3,INR,Indian Rupee,54.9408728177775,0.0182013853932881,2012-12-27
177999,3,INR,Indian Rupee,54.77133559644751,0.0182577253066814,2012-12-28
178162,3,INR,Indian Rupee,54.77000045776367,0.0182581703787123,2012-12-29
178325,3,INR,Indian Rupee,54.77000047046399,0.0182581703744785,2012-12-30
178488,3,INR,Indian Rupee,54.85097283628998,0.0182312172107618,2012-12-31
178651,3,INR,Indian Rupee,54.80384198915274,0.0182468959055448,2013-01-01
178814,3,INR,Indian Rupee,54.35988617089073,0.0183959178438363,2013-01-02
178978,3,INR,Indian Rupee,54.49000070178854,0.0183519909546849,2013-01-03
179142,3,INR,Indian Rupee,54.95639145587854,0.0181962456687652,2013-01-04
179306,3,INR,Indian Rupee,55.06999969482423,0.0181587072006827,2013-01-05
179470,3,INR,Indian Rupee,55.06999969482423,0.0181587072006827,2013-01-06
179634,3,INR,Indian Rupee,55.2249662376709,0.0181077521296493,2013-01-07
179798,3,INR,Indian Rupee,55.00499217705001,0.0181801680251349,2013-01-08
179962,3,INR,Indian Rupee,54.7551637029481,0.0182631177111458,2013-01-09
180126,3,INR,Indian Rupee,54.55119544978417,0.0183314039546672,2013-01-10
180290,3,INR,Indian Rupee,54.81994002101621,0.0182415376524788,2013-01-11
180454,3,INR,Indian Rupee,54.75500106811523,0.0182631719567679,2013-01-12
180618,3,INR,Indian Rupee,54.75500106826883,0.0182631719567166,2013-01-13
180782,3,INR,Indian Rupee,54.49999087323008,0.0183486269259393,2013-01-14
180946,3,INR,Indian Rupee,54.62516269212922,0.0183065816322792,2013-01-15
181110,3,INR,Indian Rupee,54.68903824267577,0.0182851999620586,2013-01-16
181274,3,INR,Indian Rupee,54.39000393088856,0.0183857313426684,2013-01-17
181438,3,INR,Indian Rupee,53.84907079416405,0.0185704225765094,2013-01-18
181602,3,INR,Indian Rupee,53.81117658137595,0.0185835,2013-01-19
181766,3,INR,Indian Rupee,53.74543865966797,0.0186062301274029,2013-01-20
181930,3,INR,Indian Rupee,53.77556605049224,0.0185958061150124,2013-01-21
182094,3,INR,Indian Rupee,53.72549021880307,0.0186131386782584,2013-01-22
182258,3,INR,Indian Rupee,53.66473009813537,0.0186342127906229,2013-01-23
182422,3,INR,Indian Rupee,53.71049656450606,0.0186183346638585,2013-01-24
182586,3,INR,Indian Rupee,53.80016106614457,0.018587304948224,2013-01-25
182750,3,INR,Indian Rupee,53.80049896240233,0.0185871882098869,2013-01-26
182914,3,INR,Indian Rupee,53.68000811170898,0.0186289092564774,2013-01-27
183078,3,INR,Indian Rupee,53.99747815341127,0.0185193833897004,2013-01-28
183242,3,INR,Indian Rupee,53.65549517613321,0.0186374200203973,2013-01-29
183406,3,INR,Indian Rupee,53.22185246003248,0.0187892745888723,2013-01-30
183570,3,INR,Indian Rupee,53.30901622311303,0.0187585528837133,2013-01-31
183734,3,INR,Indian Rupee,53.20999964852385,0.0187934600001024,2013-02-01
183898,3,INR,Indian Rupee,53.19499969482422,0.0187987593897344,2013-02-02
184062,3,INR,Indian Rupee,53.20124620117188,0.0187965521750874,2013-02-03
184226,3,INR,Indian Rupee,53.27038535219291,0.0187721563001389,2013-02-04
184390,3,INR,Indian Rupee,53.17655029820844,0.0188052815459465,2013-02-05
184554,3,INR,Indian Rupee,53.08558230522974,0.0188375064673913,2013-02-06
184718,3,INR,Indian Rupee,53.22585756775837,0.0187878607446947,2013-02-07
184882,3,INR,Indian Rupee,53.59929691650953,0.0186569611455478,2013-02-08
185046,3,INR,Indian Rupee,53.59550094604492,0.0186582825488786,2013-02-09
185210,3,INR,Indian Rupee,53.5952009619382,0.0186583869833825,2013-02-10
185374,3,INR,Indian Rupee,53.88281717640305,0.018558792067723,2013-02-11
185538,3,INR,Indian Rupee,53.82287434587686,0.0185794610962951,2013-02-12
185702,3,INR,Indian Rupee,53.82260317714874,0.0185795547032285,2013-02-13
185866,3,INR,Indian Rupee,53.96569804309357,0.0185302893553135,2013-02-14
186030,3,INR,Indian Rupee,54.30549078824974,0.0184143442124341,2013-02-15
186194,3,INR,Indian Rupee,54.31800079345703,0.0184101031958535,2013-02-16
186358,3,INR,Indian Rupee,54.31800079345703,0.0184101031958535,2013-02-17
186522,3,INR,Indian Rupee,54.26548200256144,0.0184279207167605,2013-02-18
186686,3,INR,Indian Rupee,54.26099940042038,0.0184294430815856,2013-02-19
186850,3,INR,Indian Rupee,54.1507401251597,0.0184669682757554,2013-02-20
187014,3,INR,Indian Rupee,54.48376830817337,0.0183540902373668,2013-02-21
187178,3,INR,Indian Rupee,54.30046552912336,0.0184160483755643,2013-02-22
187342,3,INR,Indian Rupee,54.27799987792969,0.0184236707735912,2013-02-23
187506,3,INR,Indian Rupee,54.27647857666016,0.0184241871658567,2013-02-24
187670,3,INR,Indian Rupee,53.88018010339832,0.0185597003959704,2013-02-25
187834,3,INR,Indian Rupee,54.12615998219368,0.0184753546220344,2013-02-26
187998,3,INR,Indian Rupee,53.74517372390541,0.0186063218464434,2013-02-27
188162,3,INR,Indian Rupee,54.36825293615605,0.0183930868842573,2013-02-28
188326,3,INR,Indian Rupee,54.90929289125987,0.0182118535378038,2013-03-01
188490,3,INR,Indian Rupee,54.90499877931737,0.0182132778842114,2013-03-02
188654,3,INR,Indian Rupee,54.90549850463867,0.0182131121150919,2013-03-03
188818,3,INR,Indian Rupee,54.87001142588237,0.018224891411783,2013-03-04
188982,3,INR,Indian Rupee,54.90139129903429,0.018214474648798,2013-03-05
189146,3,INR,Indian Rupee,54.73662348713981,0.0182693037365548,2013-03-06
189310,3,INR,Indian Rupee,54.50773820612094,0.0183460189857539,2013-03-07
189474,3,INR,Indian Rupee,54.29830486217009,0.0184167811967313,2013-03-08
189638,3,INR,Indian Rupee,54.35050201416011,0.0183990940826906,2013-03-09
189802,3,INR,Indian Rupee,54.35050201415991,0.0183990940826907,2013-03-10
